id,text
478601428517548032,The VA scandal will only get worse over the time. Our vets deserve the best care possible. We must be open to private solutions.
478590414170390528,Congratulations to @spurs on their @NBA championship. Well-deserved.
478588835333681152,If anybody else but Coore and Crenshaw designed Pinehurst they would be run out of town—(and the turtleback greens are totally unfair)!
478588692085604352,The only reason I am critical of the Pinehurst look is because I’m a lover of golf—and that look on TV hurts golf badly.
478577669274341376,"Virginia's highest rated wine by @WineEnthusiast, @trumpwinery is inspired by the regions of Bordeaux & Champagne http://bit.ly/1kY0WAB "
478573424659668992,The Trump Organization Finalizes Purchase of Legendary Turnberry Resort in Scotland.pic.twitter.com/kC0tMl7vs8
478517129176563712,"""@mjb7: @realDonaldTrump . Have a great Monday! Still hoping to hear these words soon..""I will be running for President"". #TrumpForPresident"
478498555745693696,"""@Theramenes:  Get @realDonaldTrump into WH He can lead and fix anything He is also strong and unafraid to do what is good for people."""
478497641811017728,"""@odonnelltw: @realDonaldTrump Pinehurst #2 is what happens when environmentalists take over the USGA!"""
478492082458210304,Will be doing Fox & Friends at 7 - 2 minutes.
478424575391199232,"""@NeecieMarie: @realDonaldTrump I concur~ Your children are indeed exemplary~ grace, & poise~ well done, & #HappyFathersDay Sir."" Thanks."
478424058527105024,"""@JoshBurrnett: If Hilary Clinton runs for office. @realDonaldTrump HAS TOO. Or I'm moving to canada"""
478423730448654336,"""@davidcanlas88:  I wish you would advice the Kardashians and the Jenner sisters on child rearing. You did a good job upbringing your girl."""
478423127681011712,"""@thespinepillow: @realDonaldTrump please run for prez. Would b great to have a real man in the White House again."""
478420039939268608,"""@DeannaSpillyard: Chicago should be so lucky to have the King of New York invest in their city! Love the sign!! It should be bigger JMO!"""
478419411129233408,"""@Drake4444444: @realDonaldTrump We need Trump 1) in the NFL, 2) in the Oval Office, and 3) on his own reality show."" Cute!"
478408549081440256,"""@quotedojo: A little more moderation would be good. Of course, my life hasn't exactly been one of moderation. ~Donald Trump"""
478354582116913152,"""@gja360: @realDonaldTrump I read all of your books you truly are an inspiration!""  Thanks."
478351851172012032,"""@SurayaZayn: @realDonaldTrump i find yourself and your children exemplary and inspirational, Sir.  Thank You."
478349441569533952,"Congratulations to Martin Kaymer for winning the 2014 #USOpen. #USGA"" Great playing from beginning to end!"
478346755310755840,"""@TedatACA: I concur with @realDonaldTrump on Pinehurst. IMO: Those blasts from sandy areas looked like IEDs exploding In Kandahar Province."
478324505731809280,"""@ClarkSmidt: Sir Donald. Rather than promote golf courses, please use your influence to deliver messages that will help fix our Country."""
478321197982031872,"@MattGinellaGCSadly Matt, you don't understand golf (even though you think you do).I have numerous couses that are far superior to Pinehurst"
478315769457938432,"Johnny Miller correctly very critical of greens at Pinehurst. Said they should be ""redone"""
478308871329423360,"""@Mikeyy84: @realDonaldTrump very subdue atmosphere. Not take it away from Kaymer but it's like watching paint dry #USOpen #anticlimax"""
478308268935110656,"""@Robert_W_GA: @realDonaldTrump they think the course should be ""old school"", you know, like ""before lawn care technology"" aka goats!"""
478307098607247360,I'd bet the horrible look of Pinehurst translates into poor television ratings. This is not what golf is about!
478305596303634432,"""@MomMom: Just saw the video of the bus driver saving the woman from jumping off overpass. You gave him a reward....good job Donald!"" Thanks"
478304803718586368,"""@epowell88:  Worked @ restaurant for 33 yrs & got fired because they didn't think I could keep up. No severance! Would u do that?"" NO WAY!"
478303914291236864,"""@MarkMoreland: It's worse for @PinehurstResort. I know I wouldn't pay $400 to play what looks like a neglected municipal course."""
478303643175616512,"""@jshamie:  @GolfDigestMag couldn't agree more. The course is not punishing bad tee shots like a normal us open would. BORING FINISH!!!"""
478298158116524032,"@GolfDigestMag  Never in the history of televised golf has a course looked so bad and unattractive. A dry, burnt out mess! Bad for golf."
478133865748660224,".@HollySandersGC. Remember, it was Martin K who sank the big ten footer to win the Ryder Cup. He can handle the pressure!"
478018343967162368,"I would like to wish all fathers, even the haters and losers, a very happy Fathers Day."
478016933854715904,"""@zp_3: @realDonaldTrump Happy Birthday from your Trump Towers in West Palm. Keep up the good work!"" A great place, thanks."
478016670204964864,"""@edcloud9: No one man can turn this country around and get us back on track. But one @realDonaldTrump can! 2016! HappyBirthday!"
478015161945833472,"""@rgb0y: @realDonaldTrump happy birthday sir! Nothing but respect for what you've accomplished.""  Thanks."
478015071541796864,"""@Kirby_Weasley: @realDonaldTrump Happy Birthday to one of the most entertaining and smartest men alive.""  Thanks."
478014200863031296,"""@noahhoch: Happy birthday to @realDonaldTrump the wisest man in the US. #2016""  Thanks."
478014065529610240,"""@CareyTim6: Happy birthday to @realDonaldTrump, the man we need to lead us in the future. #Trump2016""  Thank you."
478013669218209792,"""@AAndreakis: @realDonaldTrump Happy B-Day Mr. Trump, you are a great inspiration for many people around the world! May God Bless You Mr. T!"
478013405094477824,"""@seancourt: @realDonaldTrump we need a great leader like @realDonaldTrump to take this country where it belongs"""
478011295246327808,"""@der_karsten: @realDonaldTrump Happy birthday to the best businessman in the world""  Thank you."
478010771218374656,"""@jwkeen: Happy Birthday to The Donald @realDonaldTrump. It will take men like him to make the USA great again. #2016."" Thanks."
478007830889656320,".@BlairKamin Blair, you may be the worst architectural critic in the business but thanks for your nice reviews about Trump Chicago & sign PR"
478004820566351872,"""@christinelu: Donald Trump gets over $1 million to speak. Tony Blair $600K. Rudy Giuliani $270K. A Greenspan $250K. http://www.onlineuniversities.com/blog/2010/04/10-highest-paid-public-speakers-in-the-world/ …"""
478001636494036992,"""@ChristianL2499: @realDonaldTrump You're the man Mr. Trump! #DonaldTrump2016"" Thanks."
477993943163236352,"""@tx_shaun: @realDonaldTrump happy birthday Donald! Thanks for never being afraid to tell it like it is"""
477992955559817216,"""@keegster51: HAPPY BIRTHDAY to my idol @realDonaldTrump! I hope one day to be as successful as you! #TRUMP2016""  Work hard!"
477972477000167424,"""@felberjosh: Happy #Birthday to an awesome business icon! Read my first Trump book at 14 which jump started my business success. Thanks."
477972318430298112,"""@phagan2: @realDonaldTrump your children are smart and capable. You must take the reins and get the USA back #1""  It can be done."
477972086443343872,"""@DougHutchins77: @realDonaldTrump The world just won't be safe until the name Trump is emblazoned on the White House."""
477971016807772160,"""@DbigRock34: @realDonaldTrump Like I said, Trump for President. USA needs a positive change."""
477969420833144832,"""@commishjoe: Happy Birthday to successful businessman and true American success story. He certainly tells it like it is! Thank you."
477969117568180224,"""@glock34girl: @realDonaldTrump please run and get America back on its feet.""  Stay tuned!"
477968435293327360,"""@dcolon2112: @realDonaldTrump Watching the #USOpen It's as if they're playing on a local community golf course! Looks awful!"""
477966238333693952,I have been very consistent and always said that Iraq would fall as soon as the U.S. left. What a terrible waste of lives and money!
477962884979257344,"Iran will convince our incompetent President that they are trying to help us with Iraq, take over the country & oil, and ""O"" will say thanks"
477961085555724288,Turnberry in Scotland is a far superior golf course to Pinehurst - and it isn't even close! Likewise the Blue Monster at Doral.
477952992541278208,"Iran is moving troops into Iraq under the guise that it is helping out. Actually, they will take over Iraq and all of their oil. Stupid U.S."
477944647235276800,"""@MoshoodAluko: Happy birthday to an American icon and a real estate el-supremo... @realDonaldTrump""  Thanks."
477944303390449664,"""@roebeauty: Calling the sign &“Trump"" name tasteless is ridiculous! Its exactly the opposite. You always put beauty in your details."
477943450470318080,"""@Minnesotavk81: @realDonaldTrump your sign on chicago tower looks awesome!""  Thanks."
477942837489569792,"""@ryanbushby: @realDonaldTrump Happy birthday to the best businessman in America!""  Thank you."
477942570153017344,"""@warrencasselljr: Happy Birthday to @realDonaldTrump. I wish you many more success! You are greatness!""  Thanks."
477711643581759488,"""@ThePrimeHost: @realDonaldTrump LOVE the new signage. Keep doing what you've always done and continue to inspire others."""
477711363205115904,"""@ColinSWood: @realDonaldTrump The TRUMP sign looks great! The haters are giving you good publicity though!"""
477708426370248704,"""@TVmaryd: @realDonaldTrump I love the Trump sign on your Chicago building. It's beautiful and it's your branding of Trump. Keep fighting!"
477591655407570944,"""@tobylight11: Hi can u RT my daughter #JODIEDIXON she died 03/05/2014 age16 with cystic fibrosis thanx Jodie's dad pic.twitter.com/jPoOB7OsTG"""
477542311115915264,"If you want to be successful in business, you must take risks. Make sure each risk is calculated and can have a positive fallback."
477507702373892096,"W/ the ransom Obama paid for deserter Bergdhal, getting Mexico to release USMC Sgt Andrew Tahmooressi is much harder. #BringBackOurMarine"
477507441299439616,Jailed USMC Sgt Andrew Tahmooressi should be released immediately. Since when does Mexico care about border security?#BringBackOurMarine
477445658816053248,"92 stories above North Michigan Avenue, @TrumpChicago’s 5-Star @Forbes rated rooms have the best views of Chicago http://bit.ly/1oXJCec "
477442706042417152,Thank you @Todayshow for the wonderful and honest poll results on Chicago sign. People love it!   http://on.today.com/1jozlUQ  @TrumpChicago
477441079130607616,.@TrumpChicago is Chicago's sole destination showcasing a Five-Star @Forbes rating for both hotel & restaurant http://bit.ly/UNathh 
477434200497221632,"""@amybdt: @realDonaldTrump So many other things to worry about in this world and a sign is one??? Give me a break! LOVE IT!!"""
477433795159674880,"""@DavennT: If you have a problem with @realDonaldTrump putting ""Trump"" on his building, you need to reassess your life. Get. Over. It."""
477433529303724032,"""@Trutt78: @realDonaldTrump - you want to do something nice for Chicago and they shoot you down. Piss on Rahm. He is just an Obama lap dog."""
477433406788100096,"""@kvb423: @TODAYshow what a shame @RahmEmanuel is wasting money on @realDonaldTrump when we have CPS students in bldgs w/o AC"""
477430950830157824,"""@Matthew_Erdman: DonaldTrump You built a beautiful high-rise, you pay your taxes, you should be able to put up whatever signage you want."""
477408091118387200,"The Iraqi Army is useless. President Obama, stay the hell out of Iraq (we should never have been there in the first place)."
477394110995652608,"""@russell_triston: @realDonaldTrump Would make a great Commander in Chief. True intelligence. Common sense, economy knowledge, leadership."""
477392850636644352,"We should never have gone into Iraq but, once in, should have gotten out a lot faster. MAKE AMERICA GREAT AGAIN!"
477391236169334784,"""@nikkio: I know I'm a day early for your weekend celebrations-Happy Birthday Donald! Looking forward to your surprises for 2014-2015 Thanks"
477367807231811584,"""@bestgolfleague: I don't understand the all the fuss. The building is an exquisite edition to our skyline. pic.twitter.com/WvafTAhfWF"""
477121438994804736,"Before I bought the site, the Sun Times had the biggest, ugliest sign Chicago has ever seen. Mine is magnificent and popular."
477097121150423040,"In answer to your questions about my favorite impersonator, the answer is Darrell Hammond."
477091784754225152,"People are LOVING the Trump sign on the Chicago building. Big league tweets, letters and calls…"
477091690608873472,A third rate architecture critic--who I thought got fired—for the failing @chicagotribune likes the building but doesn’t like the Trump sign
477065883110498304,"""@stac: Following @realDonaldTrump was one of the best decisions I've made on twitter. Love the way he speaks his mind and no sugar coating"""
477059623979986944,"I told all of the haters and losers long ago that Iraq would fall, take the OIL or get out fast! Massive waste of lives and trillions of $'s"
477058640978120704,"Iraq told us to get out, Iraq is now falling, and Iraq now wants us to come back! Don't do it unless we get the OIL, and I mean ALL OF IT!"
476900894421049344,"""@chaz_323: @realDonaldTrump let me make this simple. Run. For. President . #forgodssake"""
476900495806574592,"""@DbigRock34: @realDonaldTrump run for president, you got my vote"""
476899786063228928,Iraq is falling apart fast - two trillion dollars and so many deaths - Bush got us in and Obama took far too long to get us out!
476861059413073920,"""@Mmmkamilla: I have never voted before, but if Mr.Trump ran for President, I would love nothing more than for my first vote to go to him."""
476834775718576128,"Someone just asked me, who is my favorite Donald Trump impersonator? http://instagram.com/p/pHlNvLmheX/ "
476823143617929216,BTW The Miss USA pageant was the highest rated non-sports telecast on the Big 4 networks. Congrats to our newly crowned @Nia_Sanchez_!
476814534053990400,"We are what we repeatedly do. Excellence, therefore, is not an act but a habit. --  Aristotle"
476799528809820160,"Shameful. After trading 5 senior Taliban for a deserter, the White House is now attacking Bergdahl’s platoon http://bit.ly/1oIPo5d "
476784532835012608,The @GOP primary voter spoke last night in VA-7 & @DaveBratVA7th won going away. Now the party MUST stand behind him! Unity Unity Unity!
476751782102990848,Congratulations to @BretBaier on the immediate & tremendous success of his book ‘Special Heart.’ Already in its third printing!
476559877264125952,"""@DavidInspired:Trump wouldn't be afraid to tighten our foreign policy! People would once again respect the US if he was elected! #TRUMP2016"
476558286318481408,"""@SMarkelon: Get this liar out of the White House. @realDonaldTrump for president 2016! He has the drive and business leadership we need!"""
476555217333665792,"""@MissCassie1230: @realDonaldTrump for President! Smarter than any man in the USA!""  I agree, thanks!"
476551150825521152,Iraq is far worse and of more danger to the U.S. now than it ever was under Saddam Hussein - and this after $2 trillion and so many lives!
476540830446923776,"""@pamplinfilmco: @realDonaldTrump @Jenn641 Can't wait 2 see the White House makeover when Trump is president."" Our country would thrive!"
476535332046123008,Eric Cantor's concession speech was ridiculous - acted like nothing had just happened. WE NEED REAL LEADERS!
476526079817969664,"""@Jenn641: I really think @realDonaldTrump should run for #President!!! Who's with me on that nomination?!"""
476523723332141056,"""@justalmir: @realDonaldTrump please run for election so my first ever vote could be for you!""  Thanks!"
476522917183119360,"""@84Celtics: @realDonaldTrump No House Majority Leader Has Lost A Primary Since 1899."""
476522309860478976,"As I have said, the Tea Party is alive and well and fighting hard for the USA. BIG WIN TODAY!"
476521526272225280,Tea Party takes down Eric Cantor - REALLY BIG WIN!
476510423668113408,"What I am saying is that we never should have been in Iraq in the first place. Bush was terrible, Obama is worse! Make America GREAT again."
476507194981384192,I told you so a long time ago: Iraq just lost second largest city as their soldiers drop their guns and run. Only the beginning!  OIL.
476346588861038592,"""@Smurrrph: One of my favorite buildings in Chicago #TrumpHotel #TrumpTower @realDonaldTrump pic.twitter.com/mvtzWNrBu1"" Thanks!"
476321851556110336,"""@PiersComments: The only strong leader that the Republicans have at the moment is Donald Trump."""
476319641221210112,Five U.S. soldiers killed in Afghanistan by so-called friendly fire. What are we doing?
476227619327725568,"""@david_j_roth: ""I was never one who looked at success as bad. For me, success was always good. I loved it, and still do.""  Donald Trump"
476194898727546880,"""@AndyDostal: @realDonaldTrump Don the lettering looks sharp in Chicago! pic.twitter.com/rhm2EKdwSf"""
476192395458248704,"""@BizServicesInc: If Donald Trump runs in 2016, I will donate my time to campaign for him. Trump For President!!! We need great leadership!"""
476188908708188160,"""@anjeleyz: This is my nephew Mr trump,he is having chemo again,can you look at this and send a message maybe""  Tyler, get well soon - WIN!"
476092439967850496,"Negotiation tip: Know exactly what you want and focus on that. Trust your instincts, even after you've honed your skills."
476091489635016704,Negotiation is an art. Treat it like one. Be open to change--it's another word for innovation.
476091024360865792,Negotiation tip: View any conflict as an opportunity -- this will expand your mind as well as your horizons. Persistence can go a long way.
476085362365046784,“The best luck of all is the luck you make for yourself.” – General Douglas MacArthur
475702882671812608,Heading over to the Miss USA Pageant. The young women participating are amazing and accomplished. Competition is very tough. ENJOY THE SHOW!
475668993928212480,"The man made ""climate change"" that our ""great"" president should be focused on is of the NUCLEAR variety brought upon us because of weakness!"
475657956520775680,"The Miss U.S.A. pageant will be amazing tonight. To be politically incorrect, the girls (women) are REALLY BEAUTIFUL. NBC at 8 PM."
475656063501746176,"""@killen2015: If @realDonaldTrump ran for president in 2016,I'd totally vote for him.We need a business man to get the economy back on track"
475653924448665600,"""@DonaldTrump2016: @realDonaldTrump if you were in Washington this country would be in better shape""  Wow, thank you for caring so much!"
475641662631596032,"""@tbrandy100:How about Bush? He lied about Iraq and WMD's. Cost us 4000 lives!!!""  I agree, I think he was also a terrible President!"
475640516822855680,"No president in history has lied to the American people more than President Obama - in fact, it is not even close!"
475637645151055872,"""@GeraldBJohnson: @realDonaldTrump I would vote for Trump! We need discipline, intelligence, and most of all strength!! He would bring all 3"
475636191702704128,"REMEMBER, the terrible 5 for 1 trade whereby the Taliban got back leaders (killers) and we got back a NOTHING, WILL COME BACK TO HAUNT U.S.!"
475634580620197888,"The same ""brilliant"" negotiators that gave up five Taliban leaders for one traitor  are now making trade deals with China & others.No chance"
475606942404988928,"""@Real_Tess_Bloom: In my first Presidential election that I can vote in I would vote for @realDonaldTrump #run2016""  Great!"
475605011100364800,"""@AdverTina: @realDonaldTrump. Would you be aggressive as President?""  Not aggressive,  smart!"
475602243761475584,"We have to make the U.S.A. RICH again so that we can afford to pay Social Security, Medicare,and Medicaid and STRONG to keep our enemies out"
475599057138638848,"By the end of this year China will be the number one economic power on earth and the U.S. will owe 20 trillion dollars, much of it to China!"
475496755594010624,"Just toured Baton Rouge, Louisiana - GREAT PEOPLE, fantastic place, doing really well. Miss USA Pageant totally sold out.Tomorrow night, NBC"
475495103532773376,I am in Baton Rouge where the Miss USA Pageant will be shown live on NBC on Sunday night for 3 hours starting at 8 P.M. INCREDIBLE SHOW!
475444532876541952,The owner of California Gold just made a jerk (fool) out of himself. Just smile and congrat the winner. His wife was visibly embarrassed!
475134318478503936,"Will be in Louisiana for the Miss USA Pageant which will be on NBC on Sunday night. Watch Miss Pennsylvania,an interesting and amazing story"
475130368606363648,"Negotiation tip #1: The worst thing you can possibly do in a deal is seem desperate to make it. - @realDonaldTrump"""
475000836603777024,"Thank you to the greatest heroes pic.twitter.com/M4pUpmtugj
 #DDay70 #WWII"
475000232896655360,Happy 30th Birthday #Ghostbusters! It was great to have @TrumpTowerNY be a part of the series. http://instagram.com/p/o6iPHFGheC/ 
474719268819308544,"Obama is, without question, the WORST EVER president. I predict he will now do something really bad and totally stupid to show manhood!"
474642812861186048,"“Learn, know, and show. It’s a proven formula. Put it to use starting today.” – Think Like a Champion"
474585126161367040,"BREAKING NEWS:  Obama has just made a trade with Russia. They get Florida, California & our gold supply. We get borscht & a bottle of vodka."
474341186476339200,"""@elChucacabra: @realDonaldTrump Obama can strike a deal with the Taliban, but can't make a deal with congress."""
474327702669762560,"I believe that in addition to the 5 terrorist leaders President Obama gave up for Bergdahl, a great deal of CASH was also given. So stupid!"
474231178233671680,Obama can release 5 senior Taliban for a deserter but can’t make Mexico release decorated Marine Sgt. Andrew Tahmooressi. Pathetic
474219894134018048,"Obama betrays Israel yet again, our strongest ally in the Middle East. He will recognize Hamas, breaking long standing US policy."
474213293717200896,"US trade deficit hit $64B+ in April, 2 yr record high http://1.usa.gov/1iVjQDC  We must do better. China is ripping us. Bring the jobs home!"
474188805541748736,I hope we never find life on other planets because there's no doubt that the U.S. Government will start sending them money!
474174197762379776,"""If you like to work hard, you will attract people with the same ethic."" - Think Like a Billionaire"
474140733398450176,Chris McDaniel looks like he will win in Mississippi - GREAT NEWS and big victory for Tea Party!
474134260149157888,Are you allowed to impeach a president for gross incompetence?
474133425863938048,"Was Susan Rice told to lie about Bergdahl? Obama and his representatives lie about virtually everything, from ObamaCare to a deserter."
474127795749404672,"""@tquoteseday: If you're interested in 'balancing' work and pleasure, stop! Instead make your work more pleasurable. - Donald Trump"""
474125210828812288,"Rapidly failing @VanityFair magazine hits me for my strong stance against Obama's ""brilliant"" 5 killers for 1 deserter trade. Amazing!"
474121038037778432,"""@Wolf_Hausmann: What separates the winners from the losers is how a person reacts to each new twist of fate. --Donald Trump"""
474024761685573632,The five Taliban leaders released for a deserter must really be laughing and having a good time right now. They are saying how dumb U.S. is!
474023549544325120,Our President is a great embarrassment to the U.S. How could anybody be so dumb or know so little as to make the very stupid 5 for 1 swap?
473923539364745216,"“The entrepreneur’s ability to dream, to win, lose and win again and again is often called the entrepreneurial spirit.” – Midas Touch"
473919723286327296,Remember our six brave heroes who died searching for Bergdahl after he deserted http://bit.ly/1kCGcsZ  (h/t @Military_News)
473916898825216000,“The problem is that no government can create real jobs. Only entrepreneurs can do that.” – Midas Touch
473915889809899520,It would be nice if our commander-in-chief was as concerned for our Veterans health as he is for illegal immigrants becoming citizens.
473912377990451200,"Moving forward f/tonight’s competitive primaries, it is crucial that the Tea Party & @GOP remain united towards November. Take the Senate!"
473895061747695616,"Obama’s war on coal is killing American jobs, making us more energy dependent on our enemies & creating a great business disadvantage."
473849124757192704,"Because of our terrible leaders, it is now open season on every American throughout the world. Terrorists are thrilled."
473848994167545856,President said we would never leave a soldier behind. How about the 4 who died in Benghazi?
473848840119128064,"Great deal, we swap 5 killer terrorists for a U.S. military deserter. That’s how the U.S. negotiates nowadays."
473814653349294080,"""@Taylor_McBath Obama is actively destroying the greatest country in the world. We are going to pay a horrible price for his recent actions"""
473814190121967616,"""@Ralphige: Who knew al Qaeda had such good negotiators. Impressive 5 for 1 against the mighty USA @realDonaldTrump"""
473813786885775360,Bowe Bergdahl walked off the base after he was told not to. Solders died looking for him. U.S. should NEVER have made the deal! PUNISHMENT?
473789172679839744,Only a grossly incompetent government led by an equally incompetent president could have made the terrible trade for Bergdahl. #OrangeRoom
473782083626606592,That the Obama administration didn't know the facts about who Bergdahl was before making the stupid 5 killers for one trade is pathetic!
473700376907378688,"""@iPlanned: ""A good #plan violently executed now is better than a perfect #plan next week."" - General George S. Patton"
473572658878349312,Entrepreneurs: Keep your momentum going! It's a big factor in sustaining your success. Keep moving forward!
473558231194030080,"Entrepreneurs:  If you cannot handle the tough times, you will never be successful in business. Stay positive & stay strong!"
473482535927021568,".@ArsenioHall just got “fired”—the people spoke, ratings were terrible. The Apprentice brought him back from the dead, but he blew it!"
473473567296724992,Another Obama disaster- http://instagram.com/p/ovstuDmhbG/ 
473300563174907904,"""@HeisenBarry: Cant wait to see you in the Oval Office! @realDonaldTrump""  Make America great again!"
473299655435223040,"""@Negroamigo11: @realDonaldTrump is the right man for the job #Trump2016"""
473278081168584704,"""@JoyceGoodman64: @realDonaldTrump running the US is much like running a business, who better at that than The Donald? #Trump2016"""
473277882647969792,"""@cmull43: I'm not sayingTrump should necessarily be a 2 term president. Give him 4 years and he can begin the restructuring of our economy"""
473277587385352192,"""@maathewdavis: @realDonaldTrump my econ teacher says ur the only one who can fix the economy. if you run my whole school will vote for you."
473275403948544000,"""@Teabo: How many people would vote for DonaldTrump if he ran? I would... if you can make in  New York, you can make it anywhere #NewYorkNY"""
473274911310364672,"""@davidc: I refuse to vote for anybody but Trump in the next presidential election. He is the only man that can lead this corrupted country"""
473052872809390080,"""@johnny4arizona:Trump Ur biid 4 Prez n 2016 would make U.S top economic superpower, encourage r allies, slow or stop r enemies. #Trump2016"""
473052599923376128,"""@johnny4arizona: President Trump would have America walking proudly, talking loudly, carrying big stick n foreign policy again. #Trump2016"""
473052308440621056,"""@johnny4arizona: @realDonaldTrump A successful #Trump2016 bid would restore American exceptionalism, entrepreneurship, and leadership."""
473051019102806016,"""@TyceDaggitt: @realDonaldTrump for PRESIDENT. Time for a CHANGE in the RIGHT direction."""
472915807098245120,The statement about leaving the base came directly from CBS Evening News.
472915001486114816,"""@adamsteinbaugh: @realDonaldTrump you need to run for president like right now mister trump"""
472914197882220544,"""@happygirl71929: @realDonaldTrump If you don't run in 2016..... I'm moving to Canada..... Please help us Mr. Trump""  Don't move so fast!"
472913311596441600,At some point Sgt. Bergdahl will have to explain his capture. In 2009 he simply wandered off his base without a weapon. Many questions!
472908487094460416,"""@maathewdavis: @realDonaldTrump please run for president to save America. my whole family is knows you’re the only man who can do it!"" True"
472907953188528128,"""@maathewdavis: @realDonaldTrump run in 2016 for the sake of future generations. Obama and his friends are tearing America apart."""
472907430431428608,"""@fergton: @realDonaldTrump when the released prisoners kill Americans what does Obama say to their parents?"""
472904158845349888,"""@kylegolfmtnbike: @realDonaldTrump wonder how long it takes the released terrorists to attack Americans?"""
472902531853459456,"""@Awew: @realDonaldTrump Now the enemy knows that capturing soldiers is worth it b/c our idiot president will give them what they want."""
472901369255305216,"The U.S. cannot negotiate with terrorists. It is a sad and terrible situation for the family involved, but this can only lead to disaster."
472899070806093824,"""@ChazKShand: @realDonaldTrump Run for president! We need a leader, not a politician!"" So true!"
472898907945836544,President Obama created a VERY BAD precedent by handing over five Taliban prisoners in exchange for Sgt. Bowe Bergdahl. Another U.S. loss!
472668585387499520,I am in Toronto checking the great Trump International Hotel - highest rated hotel in Canada. It is a beauty!
472667067447918592,"#TheArsenioHallShow   Well, it had to happen. People that are disloyal, in the long run, never make it. Arsenio was just cancelled!"
472458754974576640,“The greatest discovery of all time is that a person can change his future by merely changing his attitude.” - @Oprah
472447734860218368,"Snowden is a traitor and a disgrace. Make no mistake, he is no hero. In fact he is a coward who should come back & face justice."
472410965691342848,The American worker is being victimized by our trade policies. We need smart trade which can only be accomplished by smart dealmakers.
472407654741323776,Our country is on the precipice. Washington is broken. Where is the leadership?
472406373360484352,"Our vets are the pride of our nation. The VA scandal is a disgrace.If you can get food stamps so fast, our vets should get immediate care"
471993761648492544,Snowden is a liar.and a fraud!
471991556850081792,"Have you ever seen our country look weaker or more pathetic: Snowden, ObamaCare, VA, Russia, jobs, decimated military, debt and so much more"
471760483775959040,"""@adeezy101 @realDonaldTrump even after making billions, what keeps you motivated?"" If you have passion for your work, you will be motivated"
471757105297629184,"Entrepreneurs: Be prepared and be tough. Cover your bases! There are a lot of ups and downs, but you can ride them out if you're prepared."
471750335535808512,"Focus on your goals, not your problems. And remember--problems are a mind exercise--so enjoy the challenge."
471677791311003648,"""Intrinsic means basic, inborn, elemental. If you have an intrinsic value, it cannot be taken away."" - Think Like a Champion"
471637686248542208,“You cannot escape the responsibility of tomorrow by evading it today.” – Pres. Abraham Lincoln
471424584944594944,Thank you for all of the really nice comments and reviews concerning my speech today at the National Press Club. It was my great honor!
471423704597942272,"Like it or not, Edward Snowden is a SPY and should be tried as a SPY! He has stolen invaluable information and damaged us with other nations"
471399566047465472,The Boston Bomber got immediate emergency surgery for a gunshot yet our vets die on waiting lines at the VA. We must do better!
471398276080865280,"The Amateur. On his trip to Afghanistan, our commander-in-chief disclosed the CIA Chief’s name. Unsafe disaster! http://nws.mx/1mkFvYe "
471380845929181184,"Our greatest weakness lies in giving up. The most certain way to succeed is always to try just one more time. -- 
Thomas A. Edison"
471350175165071360,"Winners never quit and quitters never win.
-- Vince Lombardi"
471321763943813120,“Results are what matter...A series of efforts will add up to experience and achievement.” - Think Like a Champion
471262709598924800,"""@nawal: If someone knows they made a mistake and they apologize, forgive them and move on, but never trust them again. by @realDonaldTrump"""
471219544862633984,"I am speaking today at the National Press Club, totally sold out, and will then be inspecting The Old Post Office on Pennsylvania Avenue!"
471058611842461696,"""@pasVote RED in 2014 & 2016 & remove these inept clowns & party out for the next 8 years. Donald Trump run for Pres. Americans are fed up!"""
471026395112427520,"What does.Obama know about the VA or business - nothing, just look at the five billion dollar ObamaCare website. We need a real leader!"
470687087876784128,".@McIlroyRory - Way to go Rory, fantastic victory!"
470511519872978944,"Have a great and peaceful Memorial Day - but remember, there are people out there who don't want us to have peace. WE MUST BE STRONG!!!!"
470337239507927040,"""@JakeMHS: The guy next to me on the train apparently supports Donald Trump for president""  And so do many others - our country is a mess!"
469907149897101312,The ObamaCare websites have cost over $5B & many still do not work http://bit.ly/ROygP1  One of the greatest fiascos in modern history!
469906226466545664,The Obama administration gives better medical care to Al Qaeda at Gitmo than to our vets.
469904020732391424,The VA scandal shows the fatal ineptitude of big central planning government. When will we learn?
469903282316791808,"Terrible for the economy & middle class, gas has now been over $3/gallon for a record 1,245 days http://bit.ly/SpioTA  FRACK NOW & FAST!"
469897688927207424,Remember our brave men & women who have fallen protecting our country this Memorial Day!
469864989357260800,"Obama's wind turbines kill “13-39 million birds and bats every year!” http://bit.ly/1jXRgk3   Save our bald eagles, symbol of our nation!"
469825790851284992,"""@ptarkkonen: ""What separates the winners from the losers is how a person reacts to each new twist of fate."" -Donald Trump #leadership"""
469816814591938560,"Sometimes by losing a battle you find a new way to win the war. Don't ever get down on yourself, just keep fighting - in the end, you WIN!"
469579686780366848,"Mike Leach's lessons, his takeaways from Geronimo's life are fascinating & useful whether in boardroom or locker roomhttp://amzn.to/RXRgum "
469561587242926080,"Thx, and from a better quotation source: ""You miss 100% of the shots you don't take."" -- Wayne Gretzky"
469452236217544704,I have been watching and loving the United States for many years and have NEVER seen it look weaker or less effective!
469209384187600896,"Talent is cheaper than table salt. What separates the talented individual from the successful one is a lot of hard work.
 -- Stephen King"
